traveltime,stop_id,stop_name,stop_lat,stop_lon
"(1, 'already visited', {'Parent8504003', '8592146', '8592191', '8591976', '8592147', '8504003', '8579257', '8592177', '8593795', '8509297', '8595191', '8588435', '8579259', '8588452', '8504003:0:2', '8592185', '8592153', '8504000:0:1', '8592171', '8592154', '8588449', '8504003:0:1', '8504000', 'Parent8501122', '8579255', 'Parent8504000', '8592023', '8592161', '8595190', '8588436', '8593861', '8579258', '8592151', '8588434', '8595625', '8593798', '8592164', '8579256', '8592160', '8592189', '8592152', '8588438', '8504010:0:2', '8588451', '8504000:0:2', '8592159', '8592183', '8592157', '8592195', '8592149', '8592145', '8504010:0:1', '8579260', 'Parent8504010', '8588450', '8593856', '8501122:0:1', '8593806', '8588448', '8592162', '8595192', '8504010', '8501122:0:2', '8588432'})",8579259,"Lutry, Landar",46.517746,6.6900234
"(1, 'already visited', {'8570420:0:A', '8505530', '8570462', '8570420:0:D', '8581429', '8504997', '8557026', 'Parent8570420', '8570420:0:C', '8570420:0:B'})",8570420:0:A,"Servion, poste/croisée",46.573215,6.7810407
"(0, 67.0, ['8501120:0:6', '8592040', '8592134', '8592097', '8501207', '8593844', '8501209', '8501210'])",8501120:0:6,Lausanne,46.516792,6.629091
"(1, 'already visited', {'8501121:0:2', '8592193', '8592009', '8592191', '8591976', '8501120:0:3', '8593850', '8592050:0:F', '8501120:0:70', '8510575', '8595191', '8501120:0:4', '8579254', '8592185', '8592190', '8501120:0:6', '8501120:0:7', '8595933', '8592170', '8588440', '8592129', '8592171', '8592199', '8592169', '8504000:0:1', '8579237', '8592074', '8592150', '8592072', '8588449', '8592029', '8510574', '8504000', '8588445:0:B', '8579255', '8588445', '8588446', 'Parent8504000', '8592023', '8592050:0:D', '8588431', '8591981', '8592196', '8591999', '8588442', 'Parent8501121', '8501120:0:1', '8591978', '8501120:0:5', '8592020', '8592188', 'Parent8588445', '8589523', 'Parent8592050', '8592050:0:H', '8501120:0:8', '8591979', '8595936', '8592050', '8588434', '8592045', '8592189', '8592042', '8592077', '8504010:0:2', '8592167', '8592198', '8592083', '8504000:0:2', '8592050:0:C', '8592183', '8588441', '8588445:0:D', '8592012', '8592038', '8592195', '8592149', '8592156', '8588443', '8592123', '8588447', '8592182', '8588439', '8591991', '8501120', '8504010:0:1', '8592186', 'Parent8504010', '8592172', 'Parent8501120', '8588450', '8592051', '8501319', '8592062', '8592168', '8501121:0:1', '8592136', '8592043', '8592039', '8588448', '8595192', '8504010', '8592084', '8590442', '8592197', '8588432'})",Parent8588445,gare,46.51032,6.658834
"(0, 48.62, ['8592211', '8592217', 'Parent8518452', '8592215', '8592114', '8501210'])",8592211,"Renens VD, Florissant",46.532417,6.5986648
"(0, 27.07, ['8592202', '8592213', '8592218', '8592210', '8595521', '8501210'])",8592202,"Renens VD, Avenir",46.538395,6.583402
"(0, 68.61999999999999, ['8592192', '8592207', '8592211', '8592217', 'Parent8518452', '8592215', '8592114', '8501210'])",8592192,"Prilly, Perréaz",46.536953,6.6024466
"(0, 67.0, ['8592138', '8592135', '8591984', '8592119', '8592102', '8592103', '8501209', '8501210'])",8592138,"Lausanne, Vulliemin",46.52773,6.634076
"(1, 'already visited', {'8592050:0:H', '8592009', '8501181:0:1', '8592191', '8504176', '8592138', '8592050', '8592131', '8592050:0:F', '8510575', '8592045', '8579238', '8579254', '8592017', '8592042', '8592083', '8592050:0:C', '8579238:0:D', '8592012', '8592038', '8592129', '8592074', '8579237', '8592091', '8592072', '8592123', '8592126', '8592031', '8510574', '8591982', '8591991', '8579255', '8592071', '8592023', '8592050:0:D', '8588431', '8591818', '8592008', '8501181', '8591981', '8501181:0:2', '8592051', 'Parent8501181', '8592043', '8592136', '8591999', '8579253', '8591978', '8592020', '8590442', 'Parent8592050', '8589523', '8588432'})",8592136,"Lausanne, Virgile-Rossel",46.526157,6.6484942
"(0, 57.65, ['8592124', '8592181', '8592180', '8592217', 'Parent8518452', '8592215', '8592114', '8501210'])",8592124,"Lausanne, Valency",46.531586,6.6110253
"(0, 67.0, ['8592116', '8591987', '8591992', '8592078', '8592102', '8592103', '8501209', '8501210'])",8592116,"Lausanne, Stade Olympique",46.533833,6.6260633
"(0, 67.0, ['8592104', '8592109', '8592102', '8592103', '8501209', '8501210'])",8592104,"Lausanne, Presbytère",46.529057,6.621437
"(0, 67.0, ['8592098', '8592041', '8592036', '8592102', '8592103', '8501209', '8501210'])",8592098,"Lausanne, Port-Franc",46.522163,6.627105
"(0, 67.0, ['8592082', '8592003', '8592076', '8592104', '8592109', '8592102', '8592103', '8501209', 'Parent8518452', '8510543', '8518452:0:1', '8518452:0:2', '8518452:0:3', '8518452:0:4', '8592049', '8592105', '8593844', '8501208', '8592102', '8592022', '8501208', '8501209', '8518452:0:1', '8501209', 'Parent8518452', '8592215', '8501209', '8592217', '8510543', '8592179', '8518452:0:1', '8518452:0:2', '8518452:0:3', '8518452:0:4', '8592049', '8592105', '8592103', '8510543', '8592179', '8518452:0:2', '8501209', 'Parent8518452', '8510543', '8592179', '8518452:0:1', '8518452:0:3', '8501209', 'Parent8518452', '8510543', '8592179', '8518452:0:1', '8518452:0:2', '8518452:0:4', '8501209', 'Parent8518452', '8510543', '8592179', '8518452:0:1', '8518452:0:2', '8518452:0:3', '8592049', '8592105', '8593844', '8592103', '8501208', '8592049', '8592105', '8593844', '8592103', '8501208', '8518452:0:4', '8592049', '8592105', '8593844', '8592103', '8501208', '8518452:0:3', '8518452:0:4', '8592049', '8592105', '8593844', '8592103', '8501208', '8518452:0:2', '8518452:0:3', '8518452:0:4', '8592105', '8501209', '8501210'])",8592082,"Lausanne, Motte",46.533203,6.6334114
"(0, 67.0, ['8592032', '8592124', '8592181', '8592180', '8592217', 'Parent8518452', '8592215', '8592114', '8592219', '8501209', 'Parent8518452', '8510543', '8501209', '8501210'])",8592032,"Lausanne, Dranse",46.530125,6.616442
"(0, 67.0, ['8592030', '8592175', '8592173', '8592180', '8592217', 'Parent8518452', '8592215', '8592114', '8592219', '8501209', 'Parent8518452', '8510543', '8501209', '8501210'])",8592030,"Lausanne, Désert",46.53987,6.612346
"(0, 67.32, ['8592027', '8592005', '8592075', '8592044', '8592068', '8591995', '8592114', '8501210'])",8592027,"Lausanne, Dapples",46.51475,6.6254253
"(0, 35.0, ['8591944', '8596053', '8591950', '8501210'])",8591944,"Ecublens VD, Argand",46.520336,6.571868
"(1, 'already visited', {'8501121:0:2', '8592193', '8592009', '8592191', '8591976', '8501120:0:3', '8592050:0:F', '8501120:0:70', '8510575', '8501120:0:4', '8592185', '8592190', '8501120:0:6', '8501120:0:7', '8595933', '8592170', '8588440', '8592129', '8592171', '8504000:0:1', '8592074', '8579237', '8592072', '8592029', '8510574', '8504000', '8588445:0:B', '8579255', '8588445', '8588446', 'Parent8504000', '8592023', '8592050:0:D', '8588431', '8591981', '8592196', '8591999', '8588442', 'Parent8501121', '8501120:0:1', '8591978', '8501120:0:5', '8592020', '8592188', 'Parent8588445', '8589523', 'Parent8592050', '8592050:0:H', '8591979', '8501120:0:8', '8595936', '8592050', '8588434', '8592045', '8592042', '8592077', '8504010:0:2', '8592198', '8592083', '8504000:0:2', '8592050:0:C', '8588441', '8592183', '8588445:0:D', '8592012', '8592038', '8592195', '8592149', '8592079', '8588443', '8592123', '8588447', '8592182', '8591991', '8501120', '8504010:0:1', '8592186', 'Parent8504010', '8592172', 'Parent8501120', '8588450', '8592051', '8592062', '8501121:0:1', '8592039', '8592043', '8592136', '8504010', '8592084', '8590442', '8592197', '8588432', '8592052'})",8588445:0:B,"Pully, gare",46.510307,6.6584296
"(1, 'already visited', {'8570168', '8570169', '8570167', '8570179'})",8570167,"Froideville, village",46.599922,6.676216
"(1, 'time exceeded', {'8591993', '8501162:0:1', '8592032', '8592094', '8592175', '8592107', '8592119', '8592057', '8501168:0:1', '8592207', '8501162:0:2', '8592124', '8592180', '8591992', '8592176', '8592187', '8501166:0:2', '8501170:0:1', '8592181', '8591980', '8501163', 'Parent8501166', '8592178', '8501164', '8592030', '8501163:0:1', '8592000', '8501165:0:2', '8591998', '8501166', '8501166:0:1', '8501164:0:1', '8592104', '8592087', '8592056', 'Parent8501162', '8592173', '8591987', '8501165', '8501162', '8501170', '8592192', '8592078', '8501168'})",8501165:0:2,Jouxtens-Mézery,46.54834,6.601692
"(0, 68.61999999999999, ['8501163', '8592192', '8592207', '8592211', '8592217', 'Parent8518452', '8592215', '8592114', '8501210'])",8501163,Prilly-Chasseur,46.53965,6.6074324
"(0, 67.0, ['8501120:0:70', '8592040', '8592134', '8592097', '8501207', '8593844', '8501209', '8501210'])",8501120:0:70,Lausanne,46.516792,6.629091
"(0, 25.720000000000002, ['8501118:0:4', '8592209', '8510422', '8595521', '8501210'])",8501118:0:4,Renens VD,46.536354,6.5810666
"(1, 'already visited', {'8501121:0:2', '8592009', '8592193', '8591976', '8592138', '8593850', '8593795', '8501120:0:70', '8510575', '8501120:0:4', '8579254', '8592185', '8501120:0:6', '8595933', '8592170', '8588440', '8592171', '8579237', '8592029', '8504000', '8588445:0:B', '8588445', '8588446', '8592071', '8592023', '8592133', '8588431', '8591981', 'Parent8501160', '8592027', '8588442', 'Parent8501121', '8591978', '8595190', '8501120:0:5', '8592020', 'Parent8588445', '8589523', 'Parent8592050', '8592011', '8501120:0:8', '8504176', '8592050', '8592151', '8592045', '8501160:0:1', '8501160:0:2', '8579256', '8592077', '8504010:0:2', '8592083', '8592050:0:C', '8592183', '8592012', '8592038', '8592149', '8588443', '8592145', '8592034', '8592125', '8501120', '8504010:0:1', 'Parent8504010', '8592172', '8592135', 'Parent8501181', '8593806', '8592062', '8592136', '8591988', '8592098', '8592084', '8590442', '8592052', '8592191', '8501181:0:1', '8501120:0:3', '8592177', '8579257', '8592050:0:F', '8595191', '8588435', '8592010', '8592190', '8501120:0:7', '8592129', '8504000:0:1', '8592074', '8592072', '8588449', '8592126', '8510574', '8579255', 'Parent8504000', '8592050:0:D', '8592196', '8501181', '8501181:0:2', '8592134', '8591999', '8501120:0:1', '8591982', '8592188', '8588436', '8592050:0:H', '8591979', '8595936', '8501160', '8588434', '8595625', '8593798', '8592189', '8592042', '8592198', '8504000:0:2', '8588441', '8588445:0:D', '8592195', '8592079', '8592096', '8592123', '8588447', '8592182', '8591991', '8592186', 'Parent8501120', '8588450', '8591818', '8592051', '8501121:0:1', '8592043', '8592039', '8579253', '8588448', '8595192', '8592040', '8504010', '8592197', '8592112', '8588432'})",Parent8504000,Pully-Nord,46.51468,6.6579895
"(0, 68.61999999999999, ['8592206', '8592207', '8592211', '8592217', 'Parent8518452', '8592215', '8592114', '8501210'])",8592206,"Renens VD, Bourg-Dessus",46.538227,6.59482
"(1, 'already visited', {'8501121:0:2', '8592009', '8592191', '8591976', '8593850', '8592177', '8592131', '8593795', '8579257', '8595191', '8579238', '8588435', '8579254', '8592185', '8592190', '8579238:0:D', '8588440', '8592129', '8592171', '8592199', '8504000:0:1', '8592074', '8579237', '8592048', '8592065', '8588449', '8592126', '8592031', '8510574', '8504000', '8588445:0:B', '8579255', '8588445', '8588446', '8592118', 'Parent8504000', '8592023', '8588431', '8591981', '8592008', '8592196', '8591999', 'Parent8501121', '8588442', '8591978', '8595190', '8592188', '8588436', 'Parent8588445', '8589523', '8592151', '8588434', '8595625', '8593798', '8592045', '8579256', '8592189', '8592042', '8504010:0:2', '8592083', '8504000:0:2', '8592183', '8588445:0:D', '8592012', '8592038', '8592195', '8592149', '8588443', '8592123', '8592145', '8588447', '8592182', '8591991', '8504010:0:1', 'Parent8504010', '8588450', '8592051', '8593806', '8501121:0:1', '8592043', '8592136', '8588448', '8595192', '8504010', '8592112', '8588432'})",8592177,"Pully, Daillettes",46.522987,6.666182
"(1, 'already visited', {'8592009', '8501181:0:1', '8501120:0:3', '8592053', '8592033', '8592050:0:F', '8592120', '8501120:0:70', '8592132', '8510575', '8501120:0:4', '8592061', '8579254', '8592116', '8592017', '8592109', '8592085', '8592010', '8501120:0:6', '8501120:0:7', '8592129', '8501207', '8592076', '8579237', '8592074', '8591980', '8592111', '8592122', '8592072', '8592091', '8591985', '8510574', '8592090', '8592059', '8591989', '8592071', '8592133', '8592050:0:D', '8588431', '8591990', '8591981', '8501181', '8501181:0:2', '8592134', '8592104', 'Parent8501160', '8591999', '8592027', '8501120:0:1', '8591978', '8592003', '8592082', '8501120:0:5', '8592020', '8591982', '8592004', '8589523', 'Parent8592050', '8592011', '8592050:0:H', '8501120:0:8', '8591979', '8504176', '8501160', '8592050', '8592026', '8592041', '8592119', '8592028', '8501160:0:1', '8501160:0:2', '8592045', '8592097', '8592060', '8592115', '8592083', '8592050:0:C', '8592001', '8592012', '8592038', '8592079', '8591984', '8592096', '8592123', '8592034', '8592125', '8591991', '8591986', '8501120', 'Parent8501120', '8592135', '8591818', '8592051', 'Parent8501181', '8592024', '8592062', '8592035', '8592043', '8579253', '8592039', '8592040', '8591988', '8592036', '8592067', '8592098', '8590442', '8592138', '8592052'})",8592083,"Lausanne, Mousquines",46.516838,6.6471376
"(0, 67.32, ['8592046', '8591983', '8592080', '8592068', '8591995', '8592114', '8501210'])",8592046,"Lausanne, Fontenay",46.516693,6.6188498
"(0, 67.32, ['8592026', '8592027', '8592005', '8592075', '8592044', '8592068', '8591995', '8592114', '8501210'])",8592026,"Lausanne, Croix d'Ouchy",46.51203,6.629585
"(0, 67.0, ['8592020', '8501120:0:4', '8592040', '8592134', '8592097', '8501207', '8593844', '8501209', '8501210'])",8592020,"Lausanne, Closelet",46.515465,6.63307
"(0, 62.0, ['8591955', '8591960', '8501217', '8593867', '8594986', '8501212', '8501211', '8501210'])",8591955,"Ecublens VD, place de sport",46.53526,6.563828
"(1, 'already visited', {'8501121:0:2', '8592009', '8592191', '8501120:0:3', '8591976', '8501181:0:1', '8593850', '8593795', '8592177', '8579257', '8501120:0:70', '8592050:0:F', '8595191', '8588435', '8501120:0:4', '8579254', '8592185', '8592190', '8501120:0:6', '8501120:0:7', '8588440', '8592129', '8504000:0:1', '8592171', '8592199', '8592169', '8592072', '8588449', '8592126', '8510574', '8504000', '8588445:0:B', '8579255', '8588445', '8588446', 'Parent8504000', '8592023', '8592133', '8592050:0:D', '8588431', '8591981', '8592196', '8501181', '8501181:0:2', '8591999', '8592027', 'Parent8501121', '8588442', '8501120:0:1', '8591978', '8595190', '8501120:0:5', '8592020', '8592188', '8588436', 'Parent8588445', 'Parent8592050', '8592050:0:H', '8501120:0:8', '8592050', '8592026', '8588434', '8595625', '8593798', '8592045', '8579256', '8592189', '8592042', '8504010:0:2', '8592083', '8504000:0:2', '8592050:0:C', '8592183', '8588441', '8588445:0:D', '8592012', '8592038', '8592195', '8592149', '8592079', '8588443', '8592123', '8588447', '8592182', '8588439', '8501120', '8504010:0:1', 'Parent8504010', 'Parent8501120', '8588450', '8591818', '8501319', 'Parent8501181', '8593806', '8592024', '8501121:0:1', '8592043', '8592136', '8588448', '8579253', '8595192', '8592040', '8591988', '8504010', '8588432', '8592052'})",8588449,"Pully, Vallon",46.518044,6.6670985
"(1, 'already visited', {'8501121:0:2', '8592146', 'Parent8504003', '8592191', '8591976', '8592147', '8504003', '8593850', '8593795', '8592177', '8509297', '8579257', '8595191', '8588435', '8579259', '8588452', '8504003:0:2', '8592185', '8592153', '8588440', '8592171', '8592199', '8504000:0:1', '8592154', '8592150', '8588449', '8504003:0:1', '8504000', '8588445:0:B', 'Parent8501122', '8592155', '8588445', '8588446', 'Parent8504000', '8592023', '8588442', 'Parent8501121', '8592158', '8595190', '8592188', '8588436', 'Parent8588445', '8593861', '8579258', '8592151', '8588434', '8595625', '8593798', '8592164', '8579256', '8592160', '8592189', '8592152', '8504010:0:2', '8588451', '8504000:0:2', '8592159', '8592183', '8592157', '8588445:0:D', '8592195', '8592156', '8592149', '8588443', '8592145', '8588447', '8588439', '8504010:0:1', 'Parent8504010', '8588450', '8593856', '8501318', '8501319', '8501122:0:1', '8593806', '8501121:0:1', '8588448', '8592162', '8595192', '8504010', '8501122:0:2', '8588432'})",8588436,"Belmont-sur-L., Grands Champs",46.52241,6.6772943
"(1, 'already visited', {'8501215', '8588157', '8510727', '8591946', '8595223', '8592227', '8501216', '8579234', '8591956', '8591961', '8591949', '8591957', '8588158', '8591954', '8501245', '8591945', '8591947', '8588156', '8501212', '8591951', '8510525', '8510526', '8591959', '8591952', '8501213', '8510528', '8591960', '8592226', '8588873', '8510527', '8501214', '8579233', '8594890', '8579231', '8588155', '8594988', '8591944'})",8579231,"St-Sulpice VD, Venoge sud",46.51283,6.546329
"(0, 67.0, ['8501117:0:4', '8595217', '8595215:0:2', 'Parent8595215', '8595215:0:2', '8595215:0:1', '8595215:0:2', 'Parent8595215', '8595215', '8595215:0:2', 'Parent8595215', '8595215:0:1', '8595217', 'Parent8595214', '8595215:0:2', 'Parent8595215', '8595215:0:1', '8595215', '8595217', '8595214', '8595215:0:2', 'Parent8595215', '8595215:0:1', '8595215', '8595217', 'Parent8595214', '8595214:0:1', '8595215:0:2', 'Parent8595215', '8595215:0:1', '8595215', '8595217', 'Parent8595214', '8595214', '8501117:0:4', '8501117:0:3', '8501118:0:4', '8592209', '8510422', '8595521', '8595602', '8594987', '8595534', '8592218', '8592209', '8595534', '8595602', '8592210', '8510422', '8592218', '8592209', '8592218', '8592210', '8510422', '8595534', '8592223', '8592209', '8592221', '8592213', '8592221', '8592218', '8592223', '8592209', '8592213', '8593866', '8592209', '8593868', '8501118:0:1', '8592209', '8593866', '8592213', '8501118:0:2', '8592209', '8593866', '8592213', '8501118:0:1', '8501118:0:3', '8592209', '8593866', '8592213', '8501118:0:1', '8501118:0:2', '8501118:0:4', '8501118:0:5', '8592209', '8593866', '8592213', '8501118:0:1', '8501118:0:2', '8501118:0:3', '8501118:0:4', '8588983', 'Parent8501118', '8592202', '8593869', '8588838', '8530749', '8588839', '8510421', '8588983', 'Parent8501118', '8592202', '8593869', '8588838', '8530749', '8588839', '8501118:0:4', '8501118:0:5', '8588983', 'Parent8501118', '8592202', '8593869', '8588838', '8530749', '8588839', '8501118:0:3', '8501118:0:4', '8501118:0:5', '8588983', 'Parent8501118', '8592202', '8593869', '8588838', '8530749', '8588839', '8501118:0:2', '8501118:0:3', '8501118:0:4', '8501118:0:5', '8588983', '8592209', '8593866', '8501118:0:1', '8501118:0:2', '8501118:0:3', '8501118:0:4', '8501118:0:5', 'Parent8501118', '8593866', '8501118:0:1', '8501118:0:2', '8501118:0:3', '8501118:0:4', '8501118:0:5', '8588983', '8592202', '8593869', '8588838', '8530749', '8588839', '8510721', '8501218', '8592214', '8510421', '8592202', '8593869', '8588838', '8593866', '8501118:0:1', '8501118:0:2', '8501118:0:3', '8501118:0:4', '8501118:0:5', '8588983', 'Parent8501118', '8592202', '8593869', '8530749', '8588839', '8592201', '8510721', '8501218', '8592214', '8510421', '8593815', '8530749', '8588839', '8510721', '8588983', 'Parent8501118', '8593869', '8588838', '8530749', '8588839', '8501218', '8510421', '8591958', '8593815', '8501218', '8510421', 'Parent8501118', '8593869', '8593866', '8593868', '8501118:0:1', '8501118:0:2', '8501118:0:3', '8501118:0:4', '8501118:0:5', '8588983', 'Parent8501118', '8591933', '8588838', '8530749', '8588839', '8510721', '8501218', '8591933', '8588838', '8530749', '8593866', '8501118:0:1', '8501118:0:2', '8501118:0:3', '8501118:0:4', '8501118:0:5', '8588983', 'Parent8501118', '8592202', '8593869', '8588838', '8588839', '8510721', '8501218', '8592214', '8510421', '8592213', '8592218', '8592209', '8592221', '8501118:0:1', '8501118:0:2', '8501118:0:3', '8501118:0:4', '8501118:0:5', '8592202', '8592213', '8501118:0:1', '8501118:0:2', '8501118:0:3', '8501118:0:4', '8501118:0:5', '8588983', 'Parent8501118', '8588838', '8592205', '8530749', '8592220', '8588839', '8592201', '8592214', '8510421', '8592205', '8592220', '8501118:0:1', '8501118:0:2', '8501118:0:3', '8501118:0:4', '8501118:0:5', '8588983', '8518452:0:2', '8501209', '8501210'])",8501117:0:4,Bussigny,46.546913,6.552806
